id_acao;ano_exercicio;cd_acao;nome
41720;2006;1058;ESTRUTURACAO DO SISTEMA DE AREAS PROTEGIDAS
41721;2007;1058;ESTRUTURACAO DO SISTEMA DE AREAS PROTEGIDAS
41722;2006;1059;ELABORACAO DE PLANO DE MANEJO
41723;2005;1829;GESTAO  AMBIENTAL  DO PROJETO  JAIBA
41724;2011;4054;MONITORAMENTO ELETRONICO DO TRANSPORTE DO CARVAO VEGETAL
41725;2008;2011;COFINANCIAMENTO DE IMPLANTACAO DE CENTRO DE PESQUISA E DIFUSAO DE CONHECIMENTO DA BIODIVERSIDADE
41726;2008;4063;MONITORAMENTO DA QUALIDADE AMBIENTAL DO AR E DOS SOLOS
41727;2007;4139;AVALIACAO AMBIENTAL ESTRATEGICA
41728;2007;4622;FISCALIZACAO AMBIENTAL
41729;2012;4151;FISCALIZACAO AMBIENTAL INTEGRADA
41730;2011;4153;MONITORAMENTO E GEOPROCESSAMENTO AMBIENTAL - IEF
41731;2010;4181;FISCALIZACAO E REGULARIZACAO AMBIENTAL - IGAM
41732;2003;4166;LICENCIAMENTO E FISCALIZACAO AMBIENTAL
41733;2012;1231;REDUCAO E VALORIZACAO DE RESIDUOS
41734;2004;1944;APOIO FINANCEIRO A PROJETOS DE RACIONALIZACAO, PRESERVACAO E MELHORIA DOS RECURSOS HIDRICOS DO ESTAD
41735;2010;1011;ELABORACAO E IMPLEMENTACAO DE PLANOS DE RECURSOS HIDRICOS
41736;2011;4032;DESENVOLVIMENTO DE RECURSOS HIDRICOS E CADASTRAMENTO DE USOS E USUARIOS
41737;2010;4252;APOIO AOS COMITES DE BACIA HIDROGRAFICA
41738;2009;1312;INTEGRACAO DAS INFORMACOES DA REDE DE MONITORAMENTO DA QUALIDADE DA AGUA
41739;2005;4164;GESTAO DESCENTRALIZADA E PARTICIPATIVA DA AGUA
41740;2004;4068;PROTECAO DA PROPRIEDADE INTELECTUAL
41741;2006;4069;DIVULGACAO E DIFUSAO DE RESULTADOS DE PESQUISA TECNOLOGICA
41742;2007;4077;FOMENTO A PROJETO DE DEMANDA UNIVERSAL
41743;2004;4078;INDUCAO A PROGRAMAS E PROJETOS DE PESQUISA
41744;2005;4078;INDUCAO A PROGRAMAS E PROJETOS DE PESQUISA
41745;2007;4078;INDUCAO A PROGRAMAS E PROJETOS DE PESQUISA
41746;2005;4080;INVESTIMENTOS EM EVENTOS TECNICOS E CIENTIFICOS
41747;2007;4081;PROMOCAO DE PROJETOS ESPECIAIS
41748;2004;4760;INICIACAO CIENTIFICA JUNIOR
41749;2005;4760;INICIACAO CIENTIFICA JUNIOR
41750;2009;1391;OPERACIONALIZACAO DE CVTS E TELECENTROS
41751;2011;1391;OPERACIONALIZACAO DE CVTS E TELECENTROS
41752;2012;1391;OPERACIONALIZACAO DE CVTS E TELECENTROS
41753;2009;1254;CENTRO DE INFORMACOES DA SECTES
41754;2012;4596;SUPERVISAO DO SISTEMA ESTADUAL DE ENSINO SUPERIOR
41755;2004;1157;IMPLANTACAO DE BANCO DE DADOS
41756;2006;1102;CONSOLIDACAO DO CENTRO NACIONAL DE REFERENCIA EM SOFTWARE EMBARCADO
41757;2007;1217;FOMENTO A ATIVIDADE DE PESQUISA E DESENVOLVIMENTO DE PRODUTOS E PROCESSOS INOVADORES
41758;2002;4580;APOIO A PROGRAMAS TECNOLOGICOS
41759;2008;4068;DESENVOLVIMENTO TECNOLOGICO DOS ARRANJOS PRODUTIVOS LOCAIS
41760;2010;2076;AMPLIACAO E MANUTENCAO DA INFRAESTRUTURA DE PESQUISAS E SERVICOS TECNOLOGICOS
41761;2010;4196;SERVICOS TECNICOS DE REFERENCIA
41762;2005;1895;METROLOGIA E ENSAIOS
41763;2005;1918;TECNOLOGIA DE MATERIAIS
41764;2002;4765;TREINAMENTO E FORMACAO DE RECURSOS HUMANOS
41765;2010;4111;IMPLEMENTACAO DE CURSOS DE FORMACAO PROFISSIONAL
41766;2008;4117;IMPLANTACAO DO SISTEMA DE MONITORAMENTO DE EGRESSOS
41767;2012;4537;UNIVERSIDADE CIDADA
41242;2001;7347;PROVENTOS DE INATIVOS PARLAMENTARES E DE OUTROS CIVIS E PENSIONISTAS
41243;2000;2288;SERVICOS DE APOIO ADMINISTRATIVO E FINANCEIRO
41244;2000;4585;COORDENACAO E EXECUCAO DAS ACOES DE VIGILANCIA SANITARIA
41245;2000;4188;DESENV., PRODUCAO E DISTRIBUICAO DEMEDICAMENTOS E FITOTERAPICOS
41246;2007;4450;SAUDE NA ESCOLA
41247;2005;4309;MEDICAMENTOS ESTRATEGICOS
41248;2007;4309;MEDICAMENTOS ESTRATEGICOS
41249;2006;4014;ATENCAO INTEGRAL A SAUDE DO TRABALHADOR
41250;2004;4150;ASSISTENCIA/CONTROLE A PORTADORES DE DOENCAS SEXUALMENTE TRANSMISSIVEIS/ HIV /AIDS
41251;2005;4216;SAUDE BUCAL
41252;2006;4781;PROMOCAO E EXECUCAO DE ACOES DE SAUDE
41253;2011;4332;ACOES DE PROMOCAO A SAUDE/ PROGRAMA TRAVESSIA
41254;2011;4278;SISTEMA ESTADUAL DE TRANSPORTE EM SAUDE
41255;2011;4295;IMPLANTACAO E MANUTENCAO DA REDE FARMACIA DE MINAS - INCENTIVO A ATENCAO FARMACEUTICA
41256;2012;4333;SAUDE NA COPA
41257;2009;4067;ASSISTENCIA HOSPITALAR E AMBULATORIAL / PROGRAMACAO PACTUADA INTEGRADA
41258;2008;1119;QUALIFICACAO DA REDE VIVA VIDA DE ATENCAO A SAUDE
41259;2005;1197;CONSTRUCAO, REFORMA E AMPLIACAO DE UNIDADES PREDIAIS - HEMOMINAS
41260;2005;4144;DESENVOLVIMENTO DO PROGRAMA DE SANGUE E HEMODERIVADOS
41261;2007;4845;MANUTENCAO DO BANCO DE SANGUE, CORDAO UMBILICAL , PLACENTARIO E OUTROS
41262;2010;4006;COMPLEXO DE HOSPITAIS GERAIS
41263;2012;1239;PROJETOS, CONSTRUCOES, AMPLIACOES E REFORMAS DAS UNIDADES PREDIAIS DA REDE FHEMIG
41264;2007;4030;COMPLEXO DE REABILITACAO E CUIDADO AO IDOSO
41265;2012;2060;ASSISTENCIA MEDICA E PSICOLOGICA DA POLICIA MILITAR
41266;2008;2061;ASSISTENCIA ODONTOLOGICA DA POLICIA MILITAR
41267;2008;4372;DESENVOLVIMENTO DO PROGRAMA DE SANGUE E HEMODERIVADOS
41268;2005;4371;ASSISTENCIA MEDICO-HOSPITALAR AOS SEGURADOS E A SEUS DEPENDENTES.
41269;2006;4371;ASSISTENCIA MEDICO-HOSPITALAR AOS SEGURADOS E A SEUS DEPENDENTES.
41270;2007;4372;ASSISTENCIA ODONTOLOGICA AOS SEGURADOS E A SEUS DEPENDENTES.
41271;2012;4029;MANUTENCAO DO HOSPITAL ESCOLA CLEMENTE DE FARIA
41272;2005;2652;ASSISTENCIA MEDICA E PSICOLOGICA
41273;2004;2653;ASSISTENCIA ODONTOLOGICA
41274;2004;4685;ASSISTENCIA ODONTOLOGICA PROPRIA NA CAPITAL
41275;2006;4685;ASSISTENCIA ODONTOLOGICA PROPRIA NA CAPITAL
41276;2006;4729;ASSISTENCIA A SAUDE PROPRIA NO INTERIOR
41277;2004;4746;ASSISTENCIA A SAUDE DESCENTRALIZADA NA CAPITAL
41278;2006;4746;ASSISTENCIA A SAUDE DESCENTRALIZADA NA CAPITAL
41279;2002;4233;SERVICOS ODONTOLOGICOS PROPRIOS
41280;2002;4379;ATENDIMENTO HOSPITALAR GERAL
41281;2003;4230;DESENVOLVIMENTO DO PROGRAMA DE SANGUE E HEMODERIVADOS
41282;2004;4206;REDE DE URGENCIA E EMERGENCIA
41283;2007;4382;ASSISTENCIA HOSPITALAR E AMBULATORIAL / PROGRAMACAO PACTUADA INTEGRADA
41284;2009;4188;MANUTENCAO DO HOSPITAL DE VENDA NOVA
41285;2011;4337;AMPLIACAO E REFORMA DO HOSPITAL MUNICIPAL DE JANUARIA
41286;2011;4338;IMPLANTACAO DO HOSPITAL DE URGENCIA E EMERGENCIA DE JUIZ DE FORA
41287;2011;4344;IMPLANTACAO DO HOSPITAL REGIONAL DE UBERABA
41288;2009;4392;ASSISTENCIA MEDICO-HOSPITALAR AOS SEGURADOS MILITARES E A SEUS DEPENDENTES
41289;2010;4392;ASSISTENCIA MEDICO-HOSPITALAR AOS SEGURADOS MILITARES E A SEUS DEPENDENTES
41290;2009;4395;ASSISTENCIA ODONTOLOGICA AOS SEGURADOS MILITARES E SEUS DEPENDENTES
41291;2010;4395;ASSISTENCIA ODONTOLOGICA AOS SEGURADOS MILITARES E SEUS DEPENDENTES
41292;2012;2054;ASSISTENCIA ODONTOLOGICA A BOMBEIROS MILITARES
41293;2012;4066;ASSISTENCIA ODONTOLOGICA
41294;2012;4081;ATENCAO AMBULATORIAL
41295;1997;1005;PROG. DE INDUCAO A MODERNIZACAO    INDUSTRIAL - PROIM
41296;1998;1053;EXTINCAO DE OBRIGACOES CREDITICIAS
41297;1995;1447;APOIO A GESTAO FINANCEIRA DE INSTI-TUICAO DE FOMENTO INDUSTRIAL
41298;1999;1468;APOIO FINANC.AO PROG.DE FOMENTO AO DES.DAS MICROEMP.E EMP.PEQ.PORTES
41299;1995;3013;IMPLANT.,AMPLIACAO E COMPLEMENTACAO DE INFRA-ESTRUTURA DE DI'S
41300;1995;4261;INTERIORIZACAO DAS ATIVIDADES DE   FOMENTO A INDUSTRIA E AO COMERCIO
41301;1998;2291;PROGRAMACAO A CARGO DO BANCO DE    DESENVOLVIMENTO DE M.G.S/A-BDMG
41302;1995;2782;PROG.A CARGO DO BANCO DO ESTADO DE MINAS GERAIS S/A
41303;1995;3115;REFORMA DE AGENCIAS
41304;1998;3115;REFORMA DE AGENCIAS
41305;1995;1003;PLANO MINEIRO DE TURISMO
41306;1998;1364;APOIO FINANCEIRO AO DESENVOLVIMENTO DO TURISMO
41307;1995;2166;PROGRAMACAO A CARGO DA EMPRESA     MINEIRA DE TURISMO - TURMINAS
41308;1999;2166;PROGRAMACAO A CARGO DA EMPRESA     MINEIRA DE TURISMO - TURMINAS
41309;2012;2018;DESENVOLVIMENTO E CAPACITACAO DO SERVIDOR
41310;2011;4694;IMPLEMENTACAO DE  ACOES EM PERICIA MEDICA E SAUDE OCUPACIONAL
41311;2003;4492;QUALIFICACAO PROFISSIONAL DO TRABALHADOR
41312;2010;1042;APOIO A COMERCIALIZACAO POR MEIO DE FEIRAS DE ECONOMIA POPULAR SOLIDARIA
41313;2011;4040;APOIO A EMPREENDIMENTOS AUTOGESTIONADOS EM FORMACAO
41314;2009;4149;QUALIFICACAO SOCIAL E PROFISSIONAL DO TRABALHADOR
41315;2010;4165;PESQUISA DE EMPREGO E DESEMPREGO
41316;2008;4643;IMPLANTACAO DA POLITICA ESTADUAL DE FOMENTO A ECONOMIA POPULAR SOLIDARIA
41317;2006;4049;QUALIFICACAO PROFISSIONAL PARA MULHERES CHEFES DE FAMILIA
41318;2007;4437;INTERMEDIACAO DE MAO  DE  OBRA
41319;2007;4478;QUALIFICACAO SOCIAL E PROFISSIONAL DO TRABALHADOR
41320;2001;4487;APOIO AS ACOES DE COOPERATIVISMO,  ASSOCIATIV.E DESENV.COMUNITARIO
41321;2004;2443;DESENVOLVIMENTO PROFISSIONAL E VALORIZACAO DO EDUCADOR
41322;2005;4210;DESENVOLVIMENTO DO ENSINO FUNDAMENTAL
41323;2007;4210;DESENVOLVIMENTO DO ENSINO FUNDAMENTAL
41324;2012;2057;DESENVOLVIMENTO DO ENSINO FUNDAMENTAL - COLEGIO TIRADENTES DE MINAS GERAIS
41325;2009;4191;ATENDIMENTO AOS MUNICIPIOS
41326;2008;2096;CONSTRUCAO AMPLIACAO E REFORMA DE PREDIOS ESCOLARES - ENSINO FUNDAMENTAL
41327;2010;4013;DESENVOLVIMENTO DO ENSINO FUNDAMENTAL
41328;2004;2402;DESENVOLVIMENTO DE ENSINO FUNDAMENTAL - COLEGIO TIRADENTES
41329;2012;4202;DESENVOLVIMENTO DO ENSINO FUNDAMENTAL
41330;2006;1791;ESCOLAS EM REDE NO ENSINO FUNDAMENTAL
41331;2004;2789;APOIO A ATIVIDADE DOCENTE NO ENSINO FUNDAMENTAL
41332;2002;1631;CONST., AMPLIACAO E REFORMA DE PREDIOS ESCOLARES-ENS.FUNDAMENTAL
41333;2003;1631;CONST., AMPLIACAO E REFORMA DE PREDIOS ESCOLARES-ENS.FUNDAMENTAL
41334;2003;2014;DESENVOLVIMENTO DO ENSINO FUNDAMENTAL
41335;2002;2639;APOIO ADMINISTRATIVO DO ENSINO FUNDAMENTAL
41336;2009;1388;QUALIFICACAO PROFISSIONAL E AVALIACAO DE PROFESSORES - ENSINO MEDIO
41337;2009;4476;ESCOLA EM REDE - ENSINO MEDIO
41338;2011;4303;MELHORIA DA QUALIDADE E EFICIENCIA DO ENSINO MEDIO
41339;2004;2406;DESENVOLVIMENTO DO ENSINO MEDIO - COLEGIO TIRADENTES
41340;2004;1686;EXPANSAO DO ENSINO MEDIO
41341;2003;2647;DEMOCRATIZACAO DA GESTAO ESCOLAR - ENSINO MEDIO
41342;2002;2649;APOIO ADMINISTRATIVO DO ENSINO MEDIO
41343;2011;4128;PROMOCAO DE CURSOS PROFISSIONALIZANTES
41344;2011;4254;QUALIFICACAO E CAPACITACAO PROFISSIONAL  PARA INSERCAO NO MERCADO DE TRABALHO
41345;2010;4190;DESENVOLVIMENTO DO ENSINO PROFISSIONAL
41346;2007;4386;EXPANSAO E MELHORIA DA EDUCACAO PROFISSIONAL
41347;2003;1672;CONST., AMPLIACAO E REFORMA DE PREDIOS ESCOLARES-ENS.PROFISSIONAL
41348;2002;4674;DESENVOLVIMENTO DO ENSINO PROFISSIONAL
41349;2012;4108;ATENDIMENTO EM CURSOS DE GRADUACAO E POS GRADUACAO
41350;2011;1018;AMPLIACAO DA ESTRUTURA FISICA
41351;2005;4861;IMPLANTACAO DO SISTEMA DE RESERVA DE VAGAS NAS UNIVERSIDADES ESTADUAIS -  UNIMONTES
41352;2010;4161;INFRA-ESTRUTURA TECNOLOGICA DO ENSINO SUPERIOR
41353;2008;4235;ENSINO DE TERCEIRO GRAU
41354;2009;4235;ENSINO DE TERCEIRO GRAU
41355;2008;4249;EXTENSAO UNIVERSITARIA
41356;2011;4249;EXTENSAO UNIVERSITARIA - PAEX
41357;2005;4698;ENSINO DE TERCEIRO GRAU
41358;1999;4278;MONITORAMENTO E CONTROLE DA FAUNA E FLORA
41359;1997;4406;REFLORESTAMENTO COM FINALIDADES    MULTIPLAS
41360;1998;4138;CONTROLE E MONITORAMENTO DOS       RECURSOS HIDRICOS
41361;1998;1576;CONSTRUCAO, AMPLIACAO E REFORMA DE UNIDADES DA SEC.DE ESTADO DA SAUDE
41362;1999;1579;CONSTRUCAO E REFORMA DE UNIDADES   PREDIAIS
41363;1998;4118;ATENDIMENTO HOSPITALAR E           AMBULATORIAL GERAL
41364;1995;4148;PROGRAMAS E ACOES DE SAUDE         COLETIVA
41365;1996;4221;OPERACAO DA REDE ASSISTENCIAL
41366;1997;4221;OPERACAO DA REDE ASSISTENCIAL
41367;1997;4230;DESENVOLVIMENTO DO PROGRAMA DE     SANGUE E HEMODERIVADOS
41368;1996;4231;INTERIORIZACAO DO PROGRAMA DE      SANGUE E HEMODERIVADOS
41369;1998;4353;APOIO AOS SERVICOS DE URGENCIA E   EMERGENCIA
41370;1997;4379;ATENDIMENTO HOSPITALAR GERAL
41371;1999;4379;ATENDIMENTO HOSPITALAR GERAL
41372;1995;4415;SERVICOS MEDICOS E LABORATORIAIS
41373;1998;4423;ATENDIMENTO DE URGENCIA E          EMERGENCIA
41374;1997;4540;CONSORCIO INTERMUNICIPAL
41375;1998;3024;SISTEMA DE ABASTECIMENTO DE AGUA
41376;1996;1007;PROGRAMA DE SANEAMENTO AMBIENTAL,  ORGANIZ. E MODERNIZ. DE MUNICIPIOS
41377;1997;1014;SISTEMA DE ABASTECIMENTO DE AGUA   E DE ESGOTO
41378;1999;1192;CONTRIBUICAO AO FUNDO FUNDEURB
41379;1998;1194;APOIO FINANCEIRO P/IMPLEMENTACAO DO PROGRAMA SOMMA
41380;1999;1365;APOIO FINANCEIRO PARA IMPLEMENTACAO DE SISTEMAS DE AGUA E ESGOTO
41381;1997;2151;PROGRAMACAO A CARGO DA COMPANHIA DE SANEAMENTO DE M.G. - COPASA
41382;1998;2151;PROGRAMACAO A CARGO DA COMPANHIA DE SANEAMENTO DE M.G. - COPASA
41383;1999;2151;PROGRAMACAO A CARGO DA COMPANHIA DE SANEAMENTO DE M.G. - COPASA
41384;1995;2224;FUNDO DE FINANCIAMENTO PARA AGUA E ESGOTO DO ESTADO DE MG - F A E
41385;2010;1298;ADEQUACAO DO ARQUIVO PUBLICO MINEIRO E DO MUSEU MINEIRO
41386;2011;1332;DESENVOLVIMENTO DO PROGRAMA MUSEOLOGICO DO MUSEU DE PERCURSOS DO VALE DO JEQUITINHONHA
41387;2008;1335;IMPLANTACAO DO MUSEU DE PERCURSO DO BAIXO JEQUITINHONHA
41388;2008;1336;IMPLANTACAO DO MUSEU DE PERCURSO DO MEDIO JEQUITINHONHA (ARACUAI / CARAI)
41389;2011;2026;GESTAO E MANUTENCAO DOS EQUIPAMENTOS CULTURAIS
41390;2008;2118;APOIO A GESTAO DO CIRCUITO CULTURAL
41391;2012;4063;IMPLANTACAO DO CENTRO DE TRADICAO CULTURAL DO JEQUITINHONHA
41392;2011;4204;IMPLANTACAO DO MUSEU DO HOMEM BRASILEIRO
41393;2008;4639;MANUTENCAO DO WEBSITE E PRODUCAO DE CONTEUDO
41394;2011;4641;APOIO AO CIRCUITO CULTURAL DA PRACA DA LIBERDADE
41395;2004;4307;GESTAO DO ACERVO E SERVICOS DA REFERENCIA DA SUPERINTENDENCIA DE BIBLIOTECAS PUBLICAS
41396;2005;4307;GESTAO DO ACERVO E PRESTACAO DE SERVICOS AO USUARIO DA SUPERINTENDENCIA DE BIBLIOTECAS PUBLICAS
41397;2004;4308;GERENCIAMENTO DA INFORMACAO CULTURAL
41398;2005;4120;CURSOS LIVRES DE EDUCACAO ARTISTICA ARTES E OFICIOS
41399;2008;4393;GESTAO DO ACERVO DA SUPERINTENDENCIA DE BIBLIOTECAS PUBLICAS
41400;2009;4402;GERENCIAMENTO E DISSEMINACAO DA INFORMACAO CULTURAL
41401;2010;4611;QUALIFICACAO PROFISSIONAL EM CONSERVACAO E RESTAURACAO NA CONSTRUCAO CIVIL
41402;2012;4611;QUALIFICACAO PROFISSIONAL E APERFEICOAMENTO EM OFICIOS TRADICIONAIS
41403;2009;4410;PUBLICACAO DE PRODUCAO LITERARIA E ARTISTICA
41404;2011;4410;PUBLICACAO DE PRODUCAO LITERARIA E ARTISTICA
41405;2011;4411;PROMOCAO DE EXPOSICOES DE ACERVOS
41406;2008;4417;PRODUCAO, APRESENTACAO E VEICULACAO DOS ESPETACULOS DOS CORPOS ARTISTICOS DA FUNDACAO CLOVIS SALGADO
41407;2010;4419;PROMOCAO ARTISTICO CULTURAL
41408;2012;2026;GESTAO E MANUTENCAO DOS EQUIPAMENTOS DO CIRCUITO CULTURAL PRACA DA LIBERDADE
41409;2004;1037;ELABORACAO DO INVENTARIO QUALITATIVO DOS EDIFICIOS DA PRACA DA LIBERDADE
41410;2004;1448;DEFINICAO DAS ATIVIDADES ECONOMICAS PARA OS EQUIPAMENTOS CULTURAIS DA PRACA DA LIBERDADE
41411;2004;1459;MONITORAMENTO DE POS-OCUPACAO
41412;2005;1579;ESTUDO PARA ADEQUACAO DE USO DOS MONUMENTOS DO COMPLEXO CULTURAL DA PRACA DA LIBERDADE
41413;2006;1579;APOIO A GESTAO DO CIRCUITO CULTURAL
41414;2007;1585;ADEQUACAO AMBIENTAL E DE SEGURANCA DA AREA DO CIRCUITO CULTURAL
41415;2007;1587;ELABORACAO DO INVENTARIO QUALITATIVO DOS MONUMENTOS DO CIRCUITO CULTURAL
41416;2007;1592;ELABORACAO DO INVENTARIO E RESTAURACAO DOS BENS MOVEIS DOS MONUMENTOS DO CIRCUITO CULTURAL
41417;2008;4414;APOIO A ACOES E PROJETOS CULTURAIS VIA FUNDO ESTADUAL DA CULTURA
41418;2005;4813;VEICULACAO DA PROGRAMACAO CULTURAL E JORNALISTICA.
41419;2006;1095;FEAIC - FUNDO ESTADUAL DE APOIO A INDUSTRIA CINEMATOGRAFICA.
41420;2007;4074;PRESTACAO DE SERVICOS AOS USUARIOS DO ARQUIVO PUBLICO MINEIRO E SUPERINTENDENCIA DE BIBLIOTECAS PUBL
41421;2007;4114;FORMACAO DE GESTORES NA AREA DA CULTURA E QUALIFICACAO E APERFEICOAMENTO ARTISTICO-CULTURAL
41422;2006;4117;GESTAO DE MECANISMOS DE INCENTIVO A CULTURA
41423;2006;4126;ESTIMULO A PRODUCAO CULTURAL
41424;2007;4058;PUBLICACAO DE PRODUCAO LITERARIA E ARTISTICA
41425;2007;4192;PROMOCAO ARTISTICO CULTURAL
41426;2006;4219;PRODUCAO E VEICULACAO DE CONTEUDO SOCIO-EDUCATIVO E CULTURAL
41427;2006;4277;PROMOCAO DE ACAO EDUCATIVA
41428;2000;4131;PRESERVACAO E DIFUSAO DO ACERVO    MUSEOLOGICO
41429;2000;4133;GESTAO DO SISTEMA ESTADUAL DE      BIBLIOTECAS PUBLICAS
41430;2001;4134;EDICAO E DISTRBUICAO DE            PUBLICACOES LITERARIAS
41431;2000;4569;FORMACAO ARTISTICO-CULTURAL
41432;2001;4511;PROTECAO DO ACERVO CULTURAL
41433;2009;4248;PRODUCAO E TRANSMISSAO DE PROGRAMACAO ARTISTICA, CULTURAL E JORNALISTICA
41434;2009;2038;DESENVOLVIMENTO DE RECURSOS TECNICOS E TECNOLOGICOS
41435;2000;2208;SERVICOS DE APOIO ADMINISTRATIVO
41436;2001;2179;PLANEJAMENTO SETORIAL
41437;1997;2266;DESENVOLVIMENTO DE RECURSOS HUMANOS
41438;1996;2360;SERVICOS GERAIS DE HOTELARIA
41439;1999;4233;SERVICOS ODONTOLOGICOS PROPRIOS
41440;1995;1145;PROG. MINEIRO DE AMPARO A CRIANCA E AO ADOLESCENTE - PROMAM
41441;1995;4416;EDUCACAO E ASSISTENCIA EM          UNIDADES PROPRIAS E CONVENIADAS
41442;1996;4544;APOIO E ATENDIMENTO A CRIANCA E AO ADOLESCENTE PORTADOR DE DEFICIENCIA
41443;1999;1055;APOIO AS ACOES DE ASSISTENCIA      SOCIAL
41444;1995;2012;DEFESA CIVIL
41445;1996;2455;CUSTAS E EMOLUMENTOS A ENTIDADES   CIVIS
41446;1997;4016;ASSISTENCIA SOCIAL
41447;1999;4299;MANUTENCAO DOS CONSELHOS
41448;1997;4880;DEFESA CIVIL
41449;1995;4100;INCENTIVO A INTEGRACAO DA MULHER   NA VIDA COMUNITARIA
41450;1995;4129;INCENTIVO A INTEGRACAO DO JOVEM    NO PROCESSO SOCIO-POLITICO
41451;1997;4269;APOIO E INCENTIVO AO DESENVOLV.    SOCIAL E COMUNITARIO
41452;1995;4987;PROGRAMA ESTADUAL DE PROTECAO AO   CONSUMIDOR- PROCON
41453;1995;2888;PROG.A CARGO DO INST.DE PREVIDENCIADO LEGISLATIVO DO EST.DE MG-IPLEMG
41030;2007;1049;APOIO FINANCEIRO AOS MUNICIPIOS EM SITUACAO DE CALAMIDADE  E EM OBRAS DE INFRA-ESTRUTURA
41031;2009;1108;APOIO AOS MUNICIPIOS EM SITUACAO DE CALAMIDADE PUBLICA
41032;2001;4509;REALIZACAO DE PUBLICACOES          HISTORICO-CULTURAIS
41033;1996;4517;PRESERVACAO E MANUTENCAO DA ORDEM  PUBLICA
41034;1995;2013;OPERACOES ESPECIAIS DA POLICIA CIVIL
41035;1996;2013;OPERACOES ESPECIAIS DA POLICIA CIVIL
41036;1998;2559;RECRUTAMENTO, TREINAMENTO          E FORMACAO DE POLICIAIS MILITARES
41037;1997;2551;HOSPITAL DA POLICIA CIVIL
41038;2001;1573;CONSTRUCAO, AMPLIACAO E REFORMA DE UNIDADES DA POLICIA CIVIL
41039;2007;2058;AUXILIO TRANSPORTE, ALIMENTACAO, FUNERAL E DOENCA PARA SERVIDORES MILITARES - BM
41040;2004;1804;CONSTRUCAO DE UNIDADES DA POLICIA CIVIL
41041;2004;1898;AMPLIACAO E REFORMA DE UNIDADES DA POLICIA CIVIL
41042;2004;2635;ASSISTENCIA E PROMOCAO SOCIAL
41043;2002;1085;CONSTRUCAO, AMPLIACAO E REFORMA DE UNIDADES DA POLICIA MILITAR
41044;2007;1186;CONSTRUCAO DE UNIDADES DA POLICIA CIVIL
41045;2007;1757;CONSTRUCAO DE CENTROS SOCIOEDUCATIVOS
41046;2006;1681;CONSTRUCAO DE PRESIDIOS
41047;2009;2002;PLANEJAMENTO, GESTAO E FINANCAS
41048;2009;2058;AUXILIO TRANSPORTE, ALIMENTACAO, FUNERAL E DOENCA PARA SERVIDORES MILITARES - BM
41049;2009;2427;TECNOLOGIA DA INFORMACAO
41050;2011;1358;CONSTRUCAO, AMPLIACAO E REFORMA DE UNIDADES DA POLICIA MILITAR DO ESTADO DE MINAS GERAIS
41051;2009;1082;MODERNIZACAO E INTEGRACAO DAS CORREGEDORIAS DOS ORGAOS DE DEFESA SOCIAL
41052;2009;1019;SISTEMA AUTOMATICO DE IDENTIFICACAO DATILOSCOPICA
41053;2008;1029;IMPLANTACAO DE FERRAMENTAS INTEGRADAS DE TECNOLOGIA DE INFORMACAO E COMUNICACAO
41054;2009;1034;DISSEMINACAO DE ACESSO AOS SISTEMAS DE INFORMACAO (PM)
41055;2010;1034;DISSEMINACAO DE ACESSO AOS SISTEMAS DE INFORMACAO (PM)
41056;2002;2553;CAPACITACAO DE RECURSOS HUMANOS
41057;2009;1273;ESTRUTURACAO DAS CONDICOES OPERACIONAIS DOS CENTROS DE ENSINO DO SISTEMA DE DEFESA SOCIAL
41058;2010;1277;IMPLEMENTACAO DE ACOES DE POLICIAMENTO COMUNITARIO, PREVENCAO ATIVA E SEGURANCA CIDADA
41059;2008;4283;CAPACITACAO E FORMACAO DE SERVIDORES DO SISTEMA PRISIONAL
41060;2011;4014;FORMACAO PROFISSIONAL
41061;2008;2089;TREINAMENTO PROFISSIONAL DE SEGURANCA PUBLICA
41062;2005;4254;PREVENCAO E COMBATE A SINISTROS
41063;2006;4254;PREVENCAO E COMBATE A SINISTROS
41064;2008;4262;ASSISTENCIA A MUNICIPIOS EM CALAMIDADE OU EM SITUACAO DE EMERGENCIA
41065;2011;4679;CAPACITACAO DE AGENTES DO SISTEMA ESTADUAL DE DEFESA CIVIL
41066;2009;4225;GESTAO INTEGRADA DE ARTICULACAO E PLANEJAMENTO OPERACIONAL
41067;2010;4242;GESTAO INTEGRADA DE INFORMACAO E INTELIGENCIA
41068;2011;4242;GESTAO INTEGRADA DE INFORMACAO E INTELIGENCIA
41069;2012;4320;GESTAO DA POLITICA DE INTEGRACAO DO SISTEMA DE DEFESA SOCIAL
41070;2008;4454;GESTAO DA INFORMACAO
41071;2004;1086;IMPLANTACAO DO GABINETE DE GESTAO INTEGRADA DE SEGURANCA PUBLICA
41072;2005;1687;IMPLANTACAO DO GABINETE DE GESTAO INTEGRADA DE SEGURANCA PUBLICA
41073;2005;1451;REESTRUTURACAO DA COORDENACAO GERAL DE SEGURANCA DA POLICIA CIVIL
41074;2010;4271;PROTECAO GOVERNAMENTAL A AUTORIDADES E SEGURANCA FISICA DOS PALACIOS
41075;2012;4271;PROTECAO GOVERNAMENTAL A AUTORIDADES E SEGURANCA FISICA DOS PALACIOS
41076;2009;4362;APRIMORAMENTO E AMPLIACAO DA GESTAO DAS MEDIDAS DE MEIO ABERTO
